8	111500000	111670000	208.3600	0.0769	0.0000
9	10180000	10400000	208.3600	0.0711	0.0000
1	209290000	209400000	208.3600	0.0643	0.0000
7	86130000	86170000	208.3600	0.0377	0.0000
18	730000	750000	208.3600	0.0272	0.0000
10	124350000	124370000	208.3600	0.0238	0.0000
1	172620000	172630000	208.3600	0.0184	0.0000
1	106610000	106660000	208.3400	0.0203	0.0000
3	103850000	103870000	208.3400	0.0176	0.0000
4	159560000	159610000	208.3400	0.0153	0.0000
15	88220000	88460000	208.3200	0.0716	0.0000
9	12820000	12900000	208.3200	0.0397	0.0000
1	84490000	84500000	208.3200	0.0129	0.0000
21	22800000	22850000	208.3200	0.0123	0.0000
11	93700000	93750000	208.3000	0.0592	0.0000
3	161710000	161920000	208.3000	0.0484	0.0000
8	136270000	136320000	208.3000	0.0350	0.0000
11	10860000	10880000	208.3000	0.0242	0.0000
6	127380000	127480000	208.3000	0.0215	0.0000
4	156510000	156590000	208.3000	0.0202	0.0000
7	121680000	121690000	208.3000	0.0118	0.0000
6	69620000	69880000	208.2800	0.1124	0.0000
10	7090000	7130000	208.2800	0.0206	0.0000
12	60910000	60940000	208.2800	0.0167	0.0000
15	71900000	71930000	208.2800	0.0136	0.0000
15	58240000	58250000	208.2800	0.0095	0.0000
6	137910000	137950000	208.2600	0.0247	0.0000
5	16100000	16120000	208.2600	0.0149	0.0000
6	9320000	9350000	208.2600	0.0125	0.0000
8	50930000	50940000	208.2600	0.0097	0.0000
2	133470000	133580000	208.2400	0.0590	0.0000
9	11450000	11530000	208.2400	0.0449	0.0000
4	135130000	135270000	208.2400	0.0389	0.0000
4	169280000	169290000	208.2400	0.0386	0.0000
8	3720000	3860000	208.2400	0.0370	0.0000
5	80830000	80900000	208.2400	0.0292	0.0000
12	79360000	79400000	208.2400	0.0222	0.0000
7	115890000	116360000	208.2000	0.0927	0.0000
6	138500000	138690000	208.2000	0.0626	0.0000
6	114880000	114920000	208.2000	0.0593	0.0000
4	152220000	152250000	208.2000	0.0368	0.0000
4	99460000	99490000	208.2000	0.0297	0.0000
9	12560000	12690000	208.2000	0.0143	0.0000
9	119210000	119490000	208.1800	0.1033	0.0000
3	168520000	168680000	208.1800	0.0776	0.0000
3	29510000	29530000	208.1800	0.0228	0.0000
18	71810000	71830000	208.1800	0.0111	0.0000
12	88290000	88490000	208.1600	0.0438	0.0000
18	7050000	7180000	208.1600	0.0406	0.0000
11	70380000	70490000	208.1600	0.0360	0.0000
11	21200000	21240000	208.1600	0.0221	0.0000
14	20240000	20260000	208.1600	0.0194	0.0000
18	46330000	46360000	208.1400	0.0182	0.0000
15	49150000	49240000	208.1400	0.0128	0.0000
8	27610000	27620000	208.1400	0.0109	0.0000
14	80810000	80880000	208.1200	0.0432	0.0000
16	7960000	8000000	208.1200	0.0356	0.0000
