8	121880000	121980000	216.2000	0.0261	0.0000
16	85470000	85770000	216.2000	0.0092	0.0000
10	9310000	9460000	216.1800	0.0733	0.0000
12	26570000	26660000	216.1800	0.0510	0.0000
8	54030000	54190000	216.1800	0.0364	0.0000
4	96900000	97120000	216.1600	0.0646	0.0000
5	143010000	143170000	216.1400	0.0331	0.0000
1	48850000	48900000	216.1200	0.0410	0.0000
11	126050000	126610000	216.1000	0.2946	0.0000
8	13620000	13700000	216.0200	0.0618	0.0000
10	80960000	81100000	216.0200	0.0522	0.0000
13	95010000	95520000	216.0000	0.0278	0.0000
4	74470000	74960000	215.9400	0.0482	0.0000
1	70360000	70390000	215.9200	0.0337	0.0000
18	66950000	67190000	215.9000	0.0511	0.0000
18	76840000	77030000	215.8800	0.0410	0.0000
12	129180000	129220000	215.8800	0.0061	0.0000
18	12240000	13110000	215.8600	0.2796	0.0000
7	29070000	29280000	215.8600	0.0611	0.0000
3	194490000	194850000	215.8400	0.0793	0.0000
8	133650000	133700000	215.8400	0.0223	0.0000
2	185560000	185570000	215.8200	0.0087	0.0000
12	83730000	83880000	215.8000	0.1068	0.0000
5	57740000	57820000	215.8000	0.0276	0.0000
1	62320000	62690000	215.7800	0.2989	0.0000
8	55780000	55950000	215.7800	0.0393	0.0000
13	38140000	38640000	215.7600	0.1206	0.0000
7	83970000	83990000	215.7600	0.0261	0.0000
12	15070000	15570000	215.7400	0.1090	0.0000
2	144900000	144950000	215.7400	0.0539	0.0000
1	9900000	10160000	215.7400	0.0257	0.0000
12	120020000	120070000	215.7400	0.0104	0.0000
4	25250000	25330000	215.7200	0.0268	0.0000
19	29420000	29670000	215.7000	0.0686	0.0000
7	29300000	29370000	215.6800	0.0644	0.0000
15	93200000	93270000	215.6600	0.0193	0.0000
11	105580000	105860000	215.6200	0.2985	0.0000
5	159570000	160110000	215.6200	0.1369	0.0000
2	239600000	240040000	215.6200	0.1117	0.0000
9	17560000	17710000	215.6200	0.0331	0.0000
9	75730000	76090000	215.6000	0.0769	0.0000
8	76320000	76360000	215.6000	0.0247	0.0000
9	2100000	2490000	215.5800	0.0504	0.0000
18	48750000	48790000	215.5600	0.0233	0.0000
6	5030000	5600000	215.5400	0.2033	0.0000
11	130130000	130300000	215.5200	0.0853	0.0000
20	32120000	32320000	215.5200	0.0735	0.0000
2	185870000	186050000	215.5000	0.0423	0.0000
9	12150000	12250000	215.4800	0.0487	0.0000
9	136960000	137000000	215.4800	0.0444	0.0000
13	23230000	23450000	215.4800	0.0435	0.0000
18	31810000	32000000	215.4400	0.0936	0.0000
12	57160000	57450000	215.4400	0.0664	0.0000
5	143180000	143190000	215.4200	0.0205	0.0000
22	49340000	49430000	215.4000	0.0586	0.0000
7	109860000	109900000	215.3800	0.0276	0.0000
3	165050000	165120000	215.3400	0.0313	0.0000
13	64340000	64450000	215.3200	0.0264	0.0000
13	62250000	62470000	215.3000	0.0693	0.0000
1	191430000	191550000	215.2800	0.0669	0.0000
8	18910000	19330000	215.2800	0.0529	0.0000
2	36780000	36900000	215.2800	0.0129	0.0000
3	69990000	70160000	215.2400	0.0575	0.0000
12	23570000	23690000	215.2400	0.0247	0.0000
4	114520000	114820000	215.2200	0.0846	0.0000
6	36230000	36270000	215.2200	0.0386	0.0000
6	13110000	13460000	215.2000	0.1247	0.0000
1	79260000	79450000	215.1600	0.0472	0.0000
5	149920000	150500000	215.1600	0.0400	0.0000
4	184660000	184730000	215.1400	0.0680	0.0000
9	75630000	75700000	215.1400	0.0457	0.0000
14	72530000	72590000	215.1400	0.0114	0.0000
9	28680000	28920000	215.1200	0.0674	0.0000
6	68700000	68750000	215.1200	0.0448	0.0000
14	77760000	78010000	215.1000	0.0476	0.0000
11	107290000	107530000	215.0800	0.1444	0.0000
3	87100000	87140000	215.0800	0.0348	0.0000
13	101000000	101380000	215.0600	0.0826	0.0000
1	105030000	105100000	215.0400	0.0581	0.0000
3	89070000	89320000	215.0000	0.1863	0.0000
9	29810000	30140000	215.0000	0.1377	0.0000
10	66720000	67010000	215.0000	0.0419	0.0000
2	50000000	50210000	214.9800	0.0965	0.0000
4	78890000	79360000	214.9800	0.0705	0.0000
3	8080000	8090000	214.9800	0.0174	0.0000
4	91010000	91240000	214.9400	0.0934	0.0000
5	142290000	142620000	214.9400	0.0836	0.0000
20	49560000	49980000	214.8600	0.0948	0.0000
7	124990000	125180000	214.8600	0.0678	0.0000
20	20000000	20260000	214.8600	0.0671	0.0000
1	190110000	190720000	214.8400	0.1166	0.0000
16	81150000	81880000	214.8200	0.0768	0.0000
8	47180000	47320000	214.8000	0.0779	0.0000
17	53860000	54250000	214.8000	0.0745	0.0000
13	35090000	35210000	214.7400	0.0882	0.0000
3	192790000	192830000	214.7400	0.0365	0.0000
11	33040000	33090000	214.7400	0.0197	0.0000
18	22450000	22470000	214.7400	0.0187	0.0000
20	4630000	5560000	214.7200	0.2238	0.0000
7	114290000	114560000	214.7200	0.0625	0.0000
2	192340000	192550000	214.7200	0.0448	0.0000
